"Payer Name","PayorID"
"Horizon Blue Cross Blue Shield of New Jersey (Horizon BCBSNJ)","22099"
"Horizon Blue Cross Blue Shield of New Jersey (Horizon BCBSNJ)","22099"
"Horizon Blue Cross Blue Shield of New Jersey (Horizon BCBSNJ)","22099"
"Horizon Healthcare Dental Services","22099"
"Horizon Healthcare Dental Services","22099"
"Horizon Healthcare Dental Services","22099"
"Horizon Healthcare Dental Services","22099"
"Horizon Healthcare of NY","22099"
"Horizon Healthcare of NY","22099"
"Horizon Healthcare of NY","22099"
"Horizon Healthcare of NY","22099"
"IBC Personal Choice","12X26"
"IBC Personal Choice","SX055"
"IBC Personal Choice","SX055"
"IBC Personal Choice","SX083"
"IEHP","CX083"
"Independence Administrators","TA720"
"Inter-County Health Plan","SX079"
"Keystone Health Plan East","SX055"
"Keystone Health Plan East","SX055"
"Keystone Health Plan East","SX055"
"Keystone Health Plan East/IBC","12X25"
"Keystone Health Plan West","SX056"
"Keystone Health Plan West","SX056"
"LA Care Health Plan","CX083"
"Liberty Dental Plan","CX083"
"Liberty Dental Plan Inc.","CX083"
"LifeWise Healthplan of Oregon","SB930"
"LifeWise Healthplan of Oregon","SB930"
"MD Care Health Plan","CX083"
"MGM Resorts International","CX083"
"Mcare Advantage Plan","SB710"
"Medicare Blue","SX263"
"Medicare Blue Private","SX262"
"Medicare Plus Blue","SB710"
"Mississippi Blue Cross - Trispan","12B17"
"Molina HealthCare","CX083"
"Mountain State Blue Cross and Blue Shield","SB941"
"Mountain State Blue Cross and Blue Shield","SB941"
"Mountain State Blue Cross of West Virginia","12B28"
"Mountain State Blue Cross of West Virginia","12B28"
"Nevada Blue Cross","12B20"
"New Hampshire Blue Cross (Anthem)","12B21"
"North Carolina Blue Cross","12B23"
"North Carolina Blue Cross","12B23"
"North Dakota Blue Cross (Noridian)","12B78"
"North Dakota Blue Cross (Noridian)","12B78"
"North Dakota Dental Service","CX004"
"NorthStar Administrators","47570"
"NorthStar Administrators","47570"
"NorthStar Administrators","47570"
"NorthStar Administrators","47570"
"Ohana Health Plan","CX083"
"Ohio Blue Cross (Anthem)","12B24"
"Ozark Health Plan","CX083"
"PALMS Casino Resort","CX083"
"Passport Advantage","SX055"
"Passport Advantage","SX055"
"Pennsylvania Blue Shield (Camp Hill)","CB865"
"Pennsylvania Blue Shield (Camp Hill)","CB865"
"Pennsylvania Highmark Blue Shield - Central","12B81"
"Pennsylvania Highmark Blue Shield - Central","12B81"
"Physicians United Plan-PUP","CX083"
"Premera Blue Cross","12B27"
"Premera Blue Cross","12B27"
"Premera Blue Cross","12B47"
"Premera Blue Cross","47570"
"Premera Blue Cross","47570"
"Premera Blue Cross","47570"
"Premera Blue Cross","47570"
"Regence Blue Cross Blue Shield  of Oregon","CB850"
"Regence Blue Cross Blue Shield  of Oregon","CB850"
"Regence Blue Cross Blue Shield Of Utah FEP","CBUTF"
"Regence Blue Cross Blue Shield Of Utah FEP","CBUTF"
"",""
"Regence Blue Cross Blue Shield of Oregon","SB850"
"Regence Blue Cross Blue Shield of Oregon","SB850"
"Regence Blue Cross Blue Shield of Utah","CBUT1"
"Regence Blue Cross Blue Shield of Utah","CBUT1"
"Regence Blue Cross Blue Shield of Utah","SB910"
"Regence Blue Cross Blue Shield of Utah","SB910"
"Regence Blue Cross of Oregon","12B41"
"Regence Blue Shield","93200"
"Regence Blue Shield","93200"
"Regence Blue Shield FEP","93200"
"Regence Blue Shield Idaho","12B88"
"Regence Blue Shield REP","93200"
"Regence Blue Shield of Idaho","CBID2"
"Regence Blue Shield of Idaho","CBID2"
"",""
"Regence Blue Shield of Idaho","SB611"
"Regence Blue Shield of Idaho","SB611"
"Regence Blue Shield of Washington","SB931"
"Regence Blue Shield of Washington","SB931"
"Regence Northwest Health","93200"
"Regence Northwest Health","93200"
"Rhode Island - Blue Cross","12B75"
"Rocky Mountain Hospital & Medical Service - OSB High & High","CX083"
"Rocky Mountain Life Dental","84102"
"Rocky Mountain Life Dental","84102"
"Sands Bethworks Gaming","CX083"
"Santa Clara Family Health Plan","CX083"
"Select Advantage","SA704"
"Select Advantage","SA704"
"Select Advantage","SX055"
"Select Advantage","SX055"
"Texas Health Insurance Risk Pool","SB900"
"Trigon Blue Cross Blue Shield - Colorado Dental Office","84103"
"Trigon Blue Cross Blue Shield - Colorado Dental Office","84103"
"Trigon Blue Cross and Blue Shield (Virginia)","SB924"
"Trigon VA - BCBS (Dental)","CB923"
"Trigon VA - BCBS (Dental)","CB923"
"Triple-S Inc.","12B48"
"Triple-S Inc.","SB980"
"Triple-S Inc.","SB980"
"True Blue / Blue Cross of Idaho","12B84"
"Utah Blue Cross (Regence Blue Cross of Oregon)","12B42"
"Venetian","CX083"
"WA - Premera Blue Cross","SB930"
"WA - Premera Blue Cross","SB930"
"WI- BCBS (Dental)","CB950"
"WI- BCBS (Dental)","CB950"
"WellChoice of NJ","SB803"
"WellPoint","CX083"
"Wellcare","CX083"
"Wellmark BCBS - Medicare COB","12B92"
"Wellmark BCBS - Medicare COB","SB645"
"Wellmark Blue Cross and Blue Shield of Iowa (IASD)","SB640"
"Wellmark Blue Cross and Blue Shield of Iowa (IASD)","SB640"
"Workers Comp/Arkansas Blue Cross","12048"
"Wyoming Blue Cross","12B30"
"Wyoming Blue Cross","12B30"
"Altus","50503"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC)","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Insurance Co. (DDIC) - All Payers","94276"
"Delta Dental Massachusetts","4614"
"Delta Dental Puerto Rico","66043"
"Delta Dental Puerto Rico","66043"
"Delta Dental Puerto Rico","66043"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","94276"
"Delta Dental of Alabama (DDIC)","DDAL1"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Alaska (DDIC)","94276"
"Delta Dental of Arizona","86027"
"Delta Dental of Arizona","86027"
"Delta Dental of Arizona","86027"
"Delta Dental of Arkansas","CDAR1"
"Delta Dental of Arkansas","CDAR1"
"Delta Dental of California - CA00 Claim Office","77777"
"Delta Dental of California - CA00 Claim Office","77777"
"Delta Dental of California - CA00 Claim Office","77777"
"Delta Dental of California/Tricare Retiree Dental","CDCA1"
"Delta Dental of California/Tricare Retiree Dental","CDCA1"
"Delta Dental of Colorado","84056"
"Delta Dental of Delaware","51022"
"Delta Dental of Delaware","51022"
"Delta Dental of Delaware","51022"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","94276"
"Delta Dental of Florida (DDIC)","DDFL1"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","94276"
"Delta Dental of Georgia (DDIC)","DDGA1"
"Delta Dental of Idaho","82029"
"Delta Dental of Idaho","82029"
"Delta Dental of Illinois Group Plans","5030"
"Delta Dental of Illinois Group Plans","5030"
"Delta Dental of Illinois Group Plans","5030"
"Delta Dental of Illinois Individual Plan","IDIND"
"Delta Dental of Illinois Individual Plan","IDIND"
"Delta Dental of Indiana","CDIN1"
"Delta Dental of Indiana","CDIN1"
"Delta Dental of Iowa","CDIA1"
"Delta Dental of Iowa","CDIA1"
"Delta Dental of Iowa","CDIA1"
"Delta Dental of Kansas","CDKS1"
"Delta Dental of Kansas","CDKS1"
"Delta Dental of Kentucky","CDKY1"
"Delta Dental of Kentucky","CDKY1"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","94276"
"Delta Dental of Louisiana (DDIC)","CDMS1"
"Delta Dental of Maryland and Pennsylvania","23166"
"Delta Dental of Maryland and Pennsylvania","23166"
"Delta Dental of Maryland and Pennsylvania","23166"
"Delta Dental of Massachusetts","4614"
"Delta Dental of Michigan","CDMI0"
"Delta Dental of Michigan","CDMI0"
"Delta Dental of Minnesota","CDMN1"
"Delta Dental of Minnesota","CDMN1"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","94276"
"Delta Dental of Mississippi (DDIC)","DDMS1"
"Delta Dental of Missouri","43090"
"Delta Dental of Missouri","43090"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","94276"
"Delta Dental of Montana (DDIC)","DDMT1"
"Delta Dental of Nebraska","CDNE1"
"Delta Dental of Nebraska","CDNE1"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","94276"
"Delta Dental of Nevada (DDIC)","DDNV1"
"Delta Dental of New Jersey","22189"
"Delta Dental of New Jersey","22189"
"Delta Dental of New Jersey","22189"
"Delta Dental of New Mexico","85022"
"Delta Dental of New Mexico","85022"
"Delta Dental of New York","11198"
"Delta Dental of New York","11198"
"Delta Dental of New York","11198"
"Delta Dental of North Carolina","56101"
"Delta Dental of North Carolina","56101"
"Delta Dental of North Dakota","CDND1"
"Delta Dental of North Dakota","CDND1"
"Delta Dental of Ohio","CDOH1"
"Delta Dental of Ohio","CDOH1"
"Delta Dental of Oklahoma","CDOK1"
"Delta Dental of Oregon (Oregon Dental Service)","CDOR1"
"Delta Dental of Rhode Island","5029"
"Delta Dental of South Carolina","43091"
"Delta Dental of South Carolina","43091"
"Delta Dental of South Dakota","54097"
"Delta Dental of Tennessee","CDTN1"
"Delta Dental of Tennessee","CDTN1"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","94276"
"Delta Dental of Texas (DDIC)","DDTX1"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Utah (DDIC)","94276"
"Delta Dental of Virginia","CDVA1"
"Delta Dental of Washington","91062"
"",""
"",""
"Delta Dental of Washington","91062"
"Delta Dental of Washington","91062"
"Delta Dental of Washington DC","52147"
"Delta Dental of Washington DC","52147"
"Delta Dental of Washington DC","52147"
"Delta Dental of West Virginia","31096"
"Delta Dental of West Virginia","31096"
"Delta Dental of West Virginia","31096"
"Delta Dental of Wisconsin","39069"
"Delta Dental of Wisconsin","39069"
"Delta Dental of Wisconsin","39069"
"Delta Dental of Wisconsin","39069"
"Delta Dental of Wyoming","CDWY1"
"Delta Dentoal of Utah (DDIC)","DDUT1"
"DeltaCare USA Claims","DDCA2"
"DeltaCare USA Claims","DDCA2"
"DeltaCare USA Claims","DDCA2"
"DeltaCare USA Encounters","DDCA3"
"DeltaCare USA Encounters","DDCA3"
"DeltaCare USA Encounters","DDCA3"
"Dentegra","88888"
"Dentegra","88888"
"Dentegra","88888"
"NJ Delta DHMO","22267"
"Northeast Delta Dental (ME NH VT)","2027"
"Northeast Delta Dental (ME NH VT)","2027"
"Northeast Delta Dental (ME NH VT)","2027"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna - IL Medicaid","26337"
"Aetna Better Health - PA Medicaid","23228"
"Aetna Better Health - PA Medicaid","23228"
"Aetna Better Health - PA Medicaid","23228"
"Aetna Better Health - PA Medicaid","23228"
"Aetna Better Health of Louisiana","128LA"
"Aetna Better Health of Louisiana","128LA"
"Aetna Better Health of Louisiana","128LA"
"Aetna Better Health of Louisiana","128LA"
"Aetna Better Health of Louisiana","128LA"
"Aetna Better Health of Louisiana","128LA"
"Aetna Better Health of New Jersey","46320"
"Aetna Better Health of New Jersey","46320"
"Aetna Better Health of New Jersey","46320"
"Aetna Better Health of New Jersey","46320"
"Aetna Better Health of New Jersey","46320"
"Aetna Better Health of New Jersey","46320"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna Better Health of Ohio","50023"
"Aetna TX Medicaid & CHIP","38692"
"Aetna TX Medicaid & CHIP","38692"
"Aetna TX Medicaid & CHIP","38692"
"Aetna TX Medicaid & CHIP","38692"
"Alabama Medicaid","12K01"
"Alabama Medicaid","12K01"
"Alabama Medicaid","CKAL1"
"Alabama Medicaid","CKAL1"
"Alabama Medicaid","SKAL0"
"Alabama Medicaid","SKAL0"
"Alaska Medicaid","12K86"
"Alaska Medicaid","CKAK1"
"Alaska Medicaid","CKAK1"
"Alaska Medicaid","SKAK0"
"Alaska Medicaid","SKAK0"
"Alaska Medicaid","SKAK0"
"Arizona Medicaid","12K02"
"Arizona Medicaid","CKAZ1"
"Arizona Medicaid","SKAZ0"
"Arizona Medicaid","SKAZ0"
"Arizona Medicaid","SKAZ0"
"Arkansas Medicaid","12023"
"Arkansas Medicaid","CKAR1"
"Arkansas Medicaid","CKAR1"
"Arkansas Medicaid","SKAR0"
"Arkansas Medicaid","SKAR0"
"Arkansas Medicaid","SKAR0"
"BCBS MI Medicare Advantage","BBMDQ"
"BCBSTX Medicaid STAR / CHIP","66001"
"BCBSTX Medicaid STAR / CHIP","66001"
"BCBSTX Medicaid STAR / CHIP","66001"
"BCBSTX Medicaid STAR Kids","66001"
"BCBSTX Medicaid STAR Kids","66001"
"BCBSTX Medicaid STAR Kids","66001"
"BCBSTX Medicaid STAR Kids","66001"
"BCBSTX Medicaid STAR/CHIP","66001"
"Banner- University Family Care (University of Arizona Health Plans)","66901"
"Banner- University Family Care (University of Arizona Health Plans)","66901"
"Banner- University Family Care (University of Arizona Health Plans)","66901"
"Banner- University Family Care (University of Arizona Health Plans)","66901"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Better Health Plan of Florida","20488"
"Blue Choice Medicaid Managed Care","403"
"Blue Choice Medicaid Managed Care","403"
"Blue Choice Medicaid Managed Care","403"
"Blue Choice Medicaid Managed Care","403"
"BlueCross BlueShield of Western New York Medicaid/CHP","44911"
"BlueCross BlueShield of Western New York Medicaid/CHP","44911"
"BlueCross BlueShield of Western New York Medicaid/CHP","44911"
"BlueCross BlueShield of Western New York Medicaid/CHP","44911"
"California Medicaid","SKCA3"
"California Medicaid - Medi-Cal","57016"
"California Medicaid - Medi-Cal","SKCA0"
"Care Access PSN","12K89"
"Care Access PSN","65063"
"CareSource","CKOH2"
"Central California Alliance for Health","12K82"
"Central California Alliance for Health","SX169"
"Central California Alliance for Health","SX169"
"Christus Texas Medicaid","45210"
"Christus Texas Medicaid","45210"
"Christus Texas Medicaid","45210"
"Christus Texas Medicaid","45210"
"Clear Health Alliance","27094"
"Clear Health Alliance","27094"
"Clear Health Alliance","27094"
"Clear Health Alliance","27094"
"Colorado Medicaid","12K03"
"Colorado Medicaid","CKCO1"
"Colorado Medicaid","SKCO0"
"Colorado Medicaid","SKCO0"
"Colorado Medicaid","SKCO0"
"Comprehensive Medical and Dental Program","86600"
"Connecticut Medicaid","12K04"
"Connecticut Medicaid","12K04"
"Connecticut Medicaid","CKCT1"
"Connecticut Medicaid","CKCT1"
"Connecticut Medicaid","SKCT0"
"Connecticut Medicaid","SKCT0"
"Cook Children's Dental","CPPCC"
"Cook Children's Dental","CPPCC"
"Delaware Medicaid","12K87"
"Delaware Medicaid","SKDE0"
"Delaware Medicaid","SKDE0"
"Delta Dental of Iowa - Dental Wellness Plan","CDIAM"
"Delta Dental of Iowa - Dental Wellness Plan","CDIAM"
"Delta Dental of Iowa - Dental Wellness Plan","CDIAM"
"DentaQuest - Goverment Plans","CKMD1"
"DentaQuest - Government Plans","61254"
"DentaQuest - Government Plans","62154"
"DentaQuest - Government Plans","CKID1"
"DentaQuest - Government Plans","CKIL1"
"DentaQuest - Government Plans","CKKY3"
"DentaQuest - Government Plans","CKSC1"
"DentaQuest - Government Plans","CKVA1"
"DentaQuest - Government Plans","CX014"
"DentaQuest - Government Plans","CX014"
"DentaQuest - Government Plans","CX052"
"Dental Transformation Initiative (DTI)","DTCA7"
"Denti-Cal / Medicaid of California","94146"
"Denti-Cal / Medicaid of California","94146"
"Department of Economic Security","DESAZ"
"District of Columbia Medicaid","12001"
"District of Columbia Medicaid","12001"
"District of Columbia Medicaid","CKDC1"
"District of Columbia Medicaid","CKDC1"
"District of Columbia Medicaid","SKDC0"
"District of Columbia Medicaid","SKDC0"
"District of Columbia Medicaid","SKDC0"
"District of Columbia Medicaid","SKDC0"
"EDS - Medi-Cal","57016"
"East Pointe Behavioral Health","8044"
"East Pointe Behavioral Health","8044"
"Florida Medicaid","12K34"
"Florida Medicaid","CKFL1"
"Florida Medicaid","CKFL1"
"Florida Medicaid","SKFL0"
"Florida Medicaid","SKFL0"
"Florida Medicaid","SKFL0"
"Georgia Medicaid","12K05"
"Georgia Medicaid","CKGA1"
"Georgia Medicaid","CKGA1"
"Georgia Medicaid","SKGA0"
"Georgia Medicaid","SKGA0"
"Georgia Medicaid","SKGA0"
"HN1 Therapy Network","12K89"
"HS1 Medical Management","12K89"
"Hawaii Medicaid","SKHI0"
"Health Choice Utah","45399"
"Health Choice Utah","45399"
"Health Choice Utah","45399"
"Health Choice Utah","45399"
"Health Choice Utah","45399"
"Health Choice Utah","45399"
"Health Choice Utah","45399"
"Health Network One","12K89"
"Health Safety Net","CKHSN"
"Health Safety Net","CKHSN"
"Health Safety Network - MASS. Health Medicaid","SKMA2"
"Health Share of Oregon CCO-Mental Health","77120"
"Health Share of Oregon CCO-Mental Health","77120"
"HealthPartners MN","CX010"
"HealthPartners MN","CX010"
"Healthy Blue Louisiana","58532"
"Healthy Blue Louisiana","58532"
"Hospital Receivables Services","11278"
"Idaho Medicaid","12K07"
"Idaho Medicaid","SKID0"
"Idaho Medicaid","SKID0"
"Idaho Medicaid","SKID0"
"Illinois Medicaid","621"
"Illinois Medicaid","SKIL0"
"Indiana Children's Special Healthcare","CX070"
"Indiana Children's Special Healthcare","CX070"
"Indiana Medicaid","12K09"
"Indiana Medicaid","CKIN1"
"Indiana Medicaid","CKIN1"
"Indiana Medicaid","SKIN0"
"Indiana Medicaid","SKIN0"
"Indiana Medicaid","SKIN0"
"Inland Empire Health Plan","99101"
"Integral Quality Care","23229"
"Integral Quality Care","23229"
"Iowa Medicaid","12K10"
"Iowa Medicaid","12K10"
"Iowa Medicaid","CKIA1"
"Iowa Medicaid","CKIA1"
"Iowa Medicaid","SKIA0"
"Iowa Medicaid","SKIA0"
"Kane county Harmony Medicaid","IPAK1"
"Kane county Harmony Medicaid","IPAK1"
"Kansas Medicaid","47163"
"Kansas Medicaid","CKKS1"
"Kansas Medicaid","CKKS1"
"Kansas Medicaid","SKKS0"
"Kansas Medicaid","SKKS0"
"Kentucky Medicaid","12K11"
"Kentucky Medicaid","12K11"
"Kentucky Medicaid","CKKY1"
"Kentucky Medicaid","CKKY1"
"Kentucky Medicaid","SKKY0"
"Kentucky Medicaid","SKKY0"
"Kentucky Passport","61325"
"Kentucky Passport","61325"
"Kentucky Passport","61325"
"Louisiana Medicaid","12K12"
"Louisiana Medicaid","12K12"
"Louisiana Medicaid","SKLA0"
"Louisiana Medicaid","SKLA0"
"Louisiana Medicaid - Ambulance claims","SKLA2"
"Louisiana Medicaid - DME Claims","SKLA1"
"Louisiana Medicaid - KidMed Claims","SKLA3"
"Louisiana Medicaid - Rehab","SKLA4"
"Louisiana Medicaid -Home Health","12K94"
"MRIPA AllCare CCO","26161"
"MRIPA AllCare CCO","26161"
"Maine Medicaid","12K13"
"Maine Medicaid","12K13"
"Maine Medicaid","CKME1"
"Maine Medicaid","CKME1"
"Maine Medicaid","SKME0"
"Maine Medicaid","SKME0"
"Maine Medicaid for FQHC","CKMEH"
"Maryland Medicaid","12007"
"Maryland Medicaid","SKMD0"
"Maryland Medicaid","SKMD0"
"Maryland Medicaid","SKMD0"
"Maryland Public Mental Health","SX069"
"Massachusetts Health Program","CKMA1"
"Massachusetts Health Program","CKMA1"
"Massachusetts Medicaid","12K14"
"Massachusetts Medicaid","SKMA0"
"Massachusetts Medicaid","SKMA0"
"Massachusetts Medicaid","SKMA0"
"MedStar Family Choice","39190"
"MedStar Family Choice","39190"
"Medi-Cal (Vision)","SKCA1"
"Medicaid New York (eMedNY Test System)","SKNYT"
"Medicaid of Delaware","CKDE1"
"Medicaid of Delaware","CKDE1"
"Medicaid of Florida","CKFL1"
"Medicaid of Florida","CKFL1"
"Medicaid of Mississippi","CKMS1"
"Medicaid of Mississippi","CKMS1"
"Medicaid of New York (Dental Clinics Only)","CKNY2"
"Medicaid of New York (Dental Clinics Only)","CKNY2"
"Medicaid of North Carolina","CKNC1"
"Medicaid of North Carolina","CKNC1"
"Mediture","20039"
"Mediture","20039"
"Mediture","20039"
"Mediture","20039"
"Michigan Department of Community Health","12K38"
"Michigan Medicaid","12K37"
"Michigan Medicaid","CKMI1"
"Michigan Medicaid","CKMI1"
"Michigan Medicaid","SKMI0"
"Michigan Medicaid","SKMI0"
"Michigan Medicaid","SKMI0"
"Michigan Medicaid - Add Michigan Medicaid - BCCP as Alias","SKMI1"
"Michigan Medicaid - Add Michigan Medicaid - BCCP as Alias","SKMI1"
"Michigan Medicaid - Add Michigan Medicaid - BCCP as Alias","SKMI1"
"Minnesota Medicaid","12K16"
"Minnesota Medicaid","CKMN1"
"Minnesota Medicaid","CKMN1"
"Minnesota Medicaid","SKMN0"
"Minnesota Medicaid","SKMN0"
"Minnesota Medicaid","SKMN0"
"Mississippi Medicaid","12K17"
"Mississippi Medicaid","SKMS0"
"Mississippi Medicaid","SKMS0"
"Mississippi Medicaid","SKMS0"
"Missouri Medicaid","12K15"
"Missouri Medicaid","CKMO1"
"Missouri Medicaid","CKMO1"
"Missouri Medicaid","SKMO0"
"Missouri Medicaid","SKMO0"
"Missouri Medicaid","SKMO0"
"Molina Healthcare of Utah (Claims Only)","12X09"
"Montana Medicaid","12K77"
"Montana Medicaid","CKMT1"
"Montana Medicaid","CKMT1"
"Montana Medicaid","SKMT0"
"Montana Medicaid","SKMT0"
"Montana Medicaid","SKMT0"
"NYS DOH UCP","14142"
"NYS DOH UCP","14142"
"NYS DOH UCP","14142"
"NYS DOH UCP","14142"
"NYS DOH UCP","14142"
"NYS DOH UCP","14142"
"Nebraska Medicaid","12K19"
"Nebraska Medicaid","12K19"
"Nebraska Medicaid","CKNE1"
"Nebraska Medicaid","CKNE1"
"Nebraska Medicaid","SKNE0"
"Nebraska Medicaid","SKNE0"
"Nevada Medicaid","12K20"
"Nevada Medicaid","CKNV1"
"Nevada Medicaid","CKNV1"
"Nevada Medicaid - First Health Services Corp","SKNV0"
"Nevada Medicaid - First Health Services Corp","SKNV0"
